"Codi centre","Denominació completa","Codi naturalesa","Nom naturalesa","Codi titularitat","Nom titularitat","Adreça","Codi postal","Telèfon","FAX","Codi delegació","Nom delegació","Codi comarca","Nom comarca","Codi municipi","Nom municipi","Codi districte municipal","Nom DM","Codi localitat","Nom localitat","Zona educativa","Coordenades UTM X","Coordenades UTM Y","Coordenades GEO X","Coordenades GEO Y","Estudis","E mail centre","Estat","Grups en quarantena","cursos","linies","als_per_classe","num_alumnes","DATAGENERACIO","DATACREACIO","CODIMUNICIPI","ESTAT","GRUP_CONFIN","ALUMN_CONFIN","DOCENT_CONFIN","ALTRES_CONFIN","GRUP_ESTABLE","ALUMN_POSITIU","PERSONAL_POSITIU","ALTRES_POSITIU"
8072841,"Llar d'infants Municipal Can Novell",1,"Públic",4,"Corp. Locals","c. Evarist Arnús. 6",8028,NA,NA,108,"Consorci d'Educació de Barcelona",13,"Barcelonès",8019,"Barcelona",4,"DM IV - Les Corts",1,"Barcelona",NA,427441.901,4581554.805,2.13222743,41.382247298,"EINF1C","a8072841@xtec.cat","Normalitat",0,NA,NA,NA,NA,2020-09-26 07:00:00,"15/09/2020 10:22",8019,"Obert",0,0,0,0,6,0,0,0
8072851,"Escola Bressol Municipal El Timbal",1,"Públic",4,"Corp. Locals","c. Guitard. 23",8014,NA,NA,108,"Consorci d'Educació de Barcelona",13,"Barcelonès",8019,"Barcelona",3,"DM III - Sants - Montjuïc",1,"Barcelona",NA,427971.138,4581399.169,2.138574748,41.380893104,"EINF1C","a8072851@xtec.cat","Normalitat",0,NA,NA,NA,NA,2020-09-26 07:00:00,"09/09/2020 18:39",8019,"Obert",0,0,0,0,0,0,0,0
8072863,"Llar d'infants Mare de Déu de Montserrat",1,"Públic",4,"Corp. Locals","c. Abat Biure. 29",8173,NA,NA,408,"Vallès Occidental",40,"Vallès Occidental",8205,"Sant Cugat del Vallès",0,NA,3,"Sant Cugat del Vallès","Vallès Occidental Sud",423847.844,4592243.93,2.087902128,41.478185917,"EINF1C","a8072863@xtec.cat","Normalitat",0,NA,NA,NA,NA,2020-09-26 07:00:00,"14/09/2020 11:03",8205,"Obert",0,0,0,0,5,0,0,0
8072875,"Escola Bressol El Roc Petit",1,"Públic",4,"Corp. Locals","c. Doctor Coll Rovira. s/n",8550,"938 820 303",NA,1060,"Catalunya Central",24,"Osona",8017,"Balenyà",0,NA,2,"Els Hostalets de Balenyà","Osona",436733.684,4629821.924,2.238248914,41.817749637,"EINF1C","a8072875@xtec.cat","Normalitat",0,NA,NA,NA,NA,2020-09-26 07:00:00,"09/09/2020 18:39",8017,"Obert",0,0,0,0,0,0,0,0
8072887,"Llar d'infants Nou Estel",1,"Públic",4,"Corp. Locals","c. Indústria/c. Entitats",8279,NA,NA,1060,"Catalunya Central",7,"Bages",8012,"Avinyó",0,NA,1,"Avinyó","Bages",414755.693,4635358.334,1.972863925,41.865548169,"EINF1C","a8072887@xtec.cat","Normalitat",0,NA,NA,NA,NA,2020-09-26 07:00:00,"09/09/2020 18:39",8012,"Obert",0,0,0,0,0,0,0,0
8072899,"Escola Bressol Municipal Margalló",1,"Públic",4,"Corp. Locals","c. Concili de Trento. 249",8020,NA,NA,108,"Consorci d'Educació de Barcelona",13,"Barcelonès",8019,"Barcelona",10,"DM X - Sant Martí",1,"Barcelona",NA,433509.021,4585711.422,2.204324762,41.420209155,"EINF1C","a8072899@xtec.cat","Normalitat",0,NA,NA,NA,NA,2020-09-26 07:00:00,"09/09/2020 18:39",8019,"Obert",0,0,0,0,0,0,0,0
8072905,"Escola Bressol municipal Cobi",1,"Públic",4,"Corp. Locals","c. Àlaba. 37",8005,NA,NA,108,"Consorci d'Educació de Barcelona",13,"Barcelonès",8019,"Barcelona",10,"DM X - Sant Martí",1,"Barcelona",NA,432836.327,4582843.173,2.196593933,41.39431971,"EINF1C","a8072905@xtec.cat","Normalitat",0,NA,NA,NA,NA,2020-09-26 07:00:00,"09/09/2020 18:39",8019,"Obert",0,0,0,0,0,0,0,0
8072917,"Escola Bressol Municipal El Petit Príncep",1,"Públic",4,"Corp. Locals","c. del Degà Bahí. 88",8026,NA,NA,108,"Consorci d'Educació de Barcelona",13,"Barcelonès",8019,"Barcelona",10,"DM X - Sant Martí",1,"Barcelona",NA,431934.747,4585006.642,2.185567069,41.413729611,"EINF1C","a8072917@xtec.cat","Normalitat",0,NA,NA,NA,NA,2020-09-26 07:00:00,"09/09/2020 18:39",8019,"Obert",0,0,0,0,0,0,0,0
8072929,"Escola Bressol Municipal Can Dragó",1,"Públic",4,"Corp. Locals","av. Rio de Janeiro. 16",8016,NA,NA,108,"Consorci d'Educació de Barcelona",13,"Barcelonès",8019,"Barcelona",8,"DM VIII - Nou Barris",1,"Barcelona",NA,431512.61,4587148.231,2.180273934,41.432982298,"EINF1C","a8072929@xtec.cat","Grups en quarantena",1,NA,NA,NA,NA,2020-09-26 07:00:00,"22/09/2020 13:09",8019,"Obert",1,18,2,0,6,1,0,0
8072930,"Escola Bressol Municipal Casa dels Nens",1,"Públic",4,"Corp. Locals","c. Roger de Llúria. 132. interior",8037,NA,NA,108,"Consorci d'Educació de Barcelona",13,"Barcelonès",8019,"Barcelona",2,"DM II - Eixample",1,"Barcelona",NA,429973.11,4583302.635,2.162294687,41.39821371,"EINF1C","a8072930@xtec.cat","Normalitat",0,NA,NA,NA,NA,2020-09-26 07:00:00,"15/09/2020 12:00",8019,"Obert",0,0,0,0,6,0,0,0
8072942,"Escola Bressol Municipal Marina",1,"Públic",4,"Corp. Locals","c. de la Marina. 347",8025,NA,NA,108,"Consorci d'Educació de Barcelona",13,"Barcelonès",8019,"Barcelona",2,"DM II - Eixample",1,"Barcelona",NA,430449.218,4584537.738,2.167847691,41.409379179,"EINF1C","a8072942@xtec.cat","Normalitat",0,NA,NA,NA,NA,2020-09-26 07:00:00,"09/09/2020 18:39",8019,"Obert",0,0,0,0,0,0,0,0
8072954,"Escola Bressol Municipal Júpiter",1,"Públic",4,"Corp. Locals","c. Lope de Vega. 78",8005,NA,NA,108,"Consorci d'Educació de Barcelona",13,"Barcelonès",8019,"Barcelona",10,"DM X - Sant Martí",1,"Barcelona",NA,433494.489,4583906.92,2.204349232,41.403955308,"EINF1C","a8072954@xtec.cat","Normalitat",0,NA,NA,NA,NA,2020-09-26 07:00:00,"09/09/2020 18:39",8019,"Obert",0,0,0,0,0,0,0,0
8072978,"Institut Sunsi Móra",1,"Públic",1,"Dep. Educació","c. Jaume Romagosa Duran. 4",8360,"937 942 017",NA,508,"Maresme - Vallès Oriental",21,"Maresme",8040,"Canet de Mar",0,NA,1,"Canet de Mar",NA,464106.396,4605303.814,2.569291081,41.598630975,"ESO BATX","a8072978@xtec.cat","Grups en quarantena",1,NA,NA,NA,NA,2020-09-26 07:00:00,"22/09/2020 21:08",8040,"Obert",1,0,0,0,0,1,0,0
8073028,"Institut de Sant Pol de Mar",1,"Públic",1,"Dep. Educació","Parc del Litoral. s/n",8395,"937 443 186",NA,508,"Maresme - Vallès Oriental",21,"Maresme",8235,"Sant Pol de Mar",0,NA,1,"Sant Pol de Mar",NA,468068.111,4605289.733,2.616829744,41.59867241,"ESO BATX","a8073028@xtec.cat","Normalitat",0,NA,NA,NA,NA,2020-09-26 07:00:00,"15/09/2020 17:38",8235,"Obert",0,0,1,0,19,0,0,0
8073031,"Institut de Cornellà",1,"Públic",1,"Dep. Educació","av. Sant Ildefons. 24",8940,NA,NA,308,"Baix Llobregat",11,"Baix Llobregat",8073,"Cornellà de Llobregat",0,NA,3,"Cornellà de Llobregat","Baix Llobregat Est",423354.171,4579500.184,2.083605031,41.363363326,"ESO","a8073031@xtec.cat","Normalitat",0,NA,NA,NA,NA,2020-09-26 07:00:00,"09/09/2020 18:39",8073,"Obert",0,0,0,0,0,0,0,0
8073077,"Institut Maria Canela",1,"Públic",1,"Dep. Educació","p. Maria Canela. 1",8760,"937 742 796",NA,308,"Baix Llobregat",11,"Baix Llobregat",8114,"Martorell",0,NA,2,"Martorell",NA,410078.837,4592243.043,1.923012462,41.476752136,"ESO","a8073077@xtec.cat","Normalitat",0,NA,NA,NA,NA,2020-09-26 07:00:00,"09/09/2020 18:39",8114,"Obert",0,0,0,0,0,0,0,0
8073089,"Campanillas Montessori",2,"Privat",26,"Soc. Mercantils","c. Centre. 7",8850,"936 621 247",NA,308,"Baix Llobregat",11,"Baix Llobregat",8089,"Gavà",0,NA,4,"Gavà",NA,416739.609,4573201.181,2.005394217,41.305975403,"EINF1C","a8073089@xtec.cat","Normalitat",0,NA,NA,NA,NA,2020-09-26 07:00:00,"09/09/2020 18:39",8089,"Obert",0,0,0,0,0,0,0,0
8073119,"Institut Can Periquet",1,"Públic",1,"Dep. Educació","Camí de Can Llonch. s/n",8184,"938 643 529",NA,408,"Vallès Occidental",40,"Vallès Occidental",8156,"Palau-solità i Plegamans",0,NA,5,"Palau-solità i Plegamans",NA,431593.449,4603105.954,2.179428746,41.576712785,"ESO","a8073119@xtec.cat","Grups en quarantena",1,NA,NA,NA,NA,2020-09-26 07:00:00,"25/09/2020 19:20",8156,"Obert",1,20,0,0,12,1,0,0
8073171,"Institut La Riera",1,"Públic",1,"Dep. Educació","c. Jacinto Benavente. 13",8915,"938 574 313",NA,208,"Barcelona Comarques",13,"Barcelonès",8015,"Badalona",0,NA,1,"Badalona","Badalona",437898.379,4589737.513,2.256432553,41.456822569,"ESO","a8073171@xtec.cat","Normalitat",0,NA,NA,NA,NA,2020-09-26 07:00:00,"23/09/2020 19:44",8015,"Obert",0,0,0,0,10,0,0,0
8073193,"Institut Badia i Margarit",1,"Públic",1,"Dep. Educació","av. de Montserrat. 38-40",8700,"938 036 132",NA,1060,"Catalunya Central",6,"Anoia",8102,"Igualada",0,NA,1,"Igualada","Anoia",385945.123,4603718.024,1.631857684,41.57701346,"ESO","a8073193@xtec.cat","Normalitat",0,NA,NA,NA,NA,2020-09-26 07:00:00,"12/09/2020 22:26",8102,"Obert",0,0,0,0,17,0,0,0
8073211,"Llar d'infants El Patinet",1,"Públic",4,"Corp. Locals","ctra. de Sant Feliu de Codines. s/n",8212,NA,NA,408,"Vallès Occidental",40,"Vallès Occidental",8223,"Sant Llorenç Savall",0,NA,1,"Sant Llorenç Savall",NA,421711.52,4614505.079,2.059413288,41.678466744,"EINF1C","a8073211@xtec.cat","Normalitat",0,NA,NA,NA,NA,2020-09-26 07:00:00,"09/09/2020 18:39",8223,"Obert",0,0,0,0,0,0,0,0
8073223,"Escola Bressol El Molí",1,"Públic",4,"Corp. Locals","c. El Molí. 1",8196,NA,NA,408,"Vallès Occidental",40,"Vallès Occidental",8205,"Sant Cugat del Vallès",0,NA,3,"Sant Cugat del Vallès","Vallès Occidental Sud",424274.88,4587291.967,2.093637392,41.433627032,"EINF1C","a8073223@xtec.cat","Normalitat",0,NA,NA,NA,NA,2020-09-26 07:00:00,"23/09/2020 12:09",8205,"Obert",0,0,0,0,2,0,0,0
8073235,"Escola Bressol Municipal Xiroi",1,"Públic",4,"Corp. Locals","c. de Francesc Pedra. 1-3",8014,NA,NA,108,"Consorci d'Educació de Barcelona",13,"Barcelonès",8019,"Barcelona",4,"DM IV - Les Corts",1,"Barcelona",NA,427462.049,4582211.034,2.1323898,41.388159514,"EINF1C","a8073235@xtec.cat","Grups en quarantena",1,NA,NA,NA,NA,2020-09-26 07:00:00,"22/09/2020 21:09",8019,"Obert",1,0,0,0,0,0,0,0
8073247,"Escola Bressol Municipal L'Aliança",1,"Públic",4,"Corp. Locals","c. Llull. 163",8005,NA,NA,108,"Consorci d'Educació de Barcelona",13,"Barcelonès",8019,"Barcelona",10,"DM X - Sant Martí",1,"Barcelona",NA,433206.037,4583494.454,2.200944109,41.40021642,"EINF1C","a8073247@xtec.cat","Normalitat",0,NA,NA,NA,NA,2020-09-26 07:00:00,"09/09/2020 18:39",8019,"Obert",0,0,0,0,0,0,0,0
8073259,"Escola Bressol Els Ocellets",1,"Públic",4,"Corp. Locals","av. de la Generalitat. s/n",8735,"938 978 610","938 978 610",208,"Barcelona Comarques",3,"Alt Penedès",8304,"Vilobí del Penedès",0,NA,2,"Vilobí del Penedès",NA,388304.604,4582859.11,1.664017615,41.389511804,"EINF1C","a8073259@xtec.cat","Normalitat",0,NA,NA,NA,NA,2020-09-26 07:00:00,"09/09/2020 18:39",8304,"Obert",0,0,0,0,0,0,0,0
8073260,"Escola Bressol El Molinet",2,"Privat",26,"Soc. Mercantils","c. Torella. 107 bis",8223,NA,NA,408,"Vallès Occidental",40,"Vallès Occidental",8279,"Terrassa",0,NA,4,"Terrassa","Vallès Occidental - Terrassa",416835.332,4601553.599,2.002636228,41.561332715,"EINF1C","a8073260@xtec.cat","Normalitat",0,NA,NA,NA,NA,2020-09-26 07:00:00,"09/09/2020 18:39",8279,"Obert",0,0,0,0,0,0,0,0
8073272,"Escola Bressol Municipal l'Ametller",1,"Públic",4,"Corp. Locals","c. del Pinar. s/n",8480,"938 457 959",NA,508,"Maresme - Vallès Oriental",41,"Vallès Oriental",8005,"L'Ametlla del Vallès",0,NA,1,"L'Ametlla del Vallès","Vallès Oriental - Granollers",438372.212,4612441.731,2.259775656,41.661347143,"EINF1C","a8073272@xtec.cat","Normalitat",0,NA,NA,NA,NA,2020-09-26 07:00:00,"14/09/2020 16:18",8005,"Obert",0,0,0,0,4,0,0,0
8073284,"LLI privada Daina",2,"Privat",41,"Persones Físiq.","c. Pi i Margall. 137-143",8830,NA,NA,308,"Baix Llobregat",11,"Baix Llobregat",8200,"Sant Boi de Llobregat",0,NA,1,"Sant Boi de Llobregat","Baix Llobregat Delta",419101.192,4577704.388,2.033001626,41.346773558,"EINF1C","a8073284@xtec.cat","Normalitat",0,NA,NA,NA,NA,2020-09-26 07:00:00,"09/09/2020 18:39",8200,"Obert",0,0,0,0,0,0,0,0
8073302,"Escola Bressol Municipal Albí",1,"Públic",4,"Corp. Locals","c. Bernat Bransi. 3-9",8032,NA,NA,108,"Consorci d'Educació de Barcelona",13,"Barcelonès",8019,"Barcelona",7,"DM VII - Horta - Guinardó",1,"Barcelona",NA,429369.106,4586262.041,2.154724498,41.424815104,"EINF1C","a8073302@xtec.cat","Normalitat",0,NA,NA,NA,NA,2020-09-26 07:00:00,"09/09/2020 18:39",8019,"Obert",0,0,0,0,0,0,0,0
8073314,"Escola Bressol Municipal La Filadora",1,"Públic",4,"Corp. Locals","c. Parellada. 25",8030,NA,NA,108,"Consorci d'Educació de Barcelona",13,"Barcelonès",8019,"Barcelona",9,"DM IX - Sant Andreu",1,"Barcelona",NA,432520.002,4587131.564,2.192332126,41.432917454,"EINF1C","a8073314@xtec.cat","Normalitat",0,NA,NA,NA,NA,2020-09-26 07:00:00,"16/09/2020 8:53",8019,"Obert",0,0,0,0,9,0,0,0
8073326,"Escola Bressol dels Colors",1,"Públic",4,"Corp. Locals","av. Pau Costa. 75",8350,"937 931 860",NA,508,"Maresme - Vallès Oriental",21,"Maresme",8006,"Arenys de Mar",0,NA,1,"Arenys de Mar",NA,462709.412,4603580.745,2.552635479,41.583047213,"EINF1C","a8073326@xtec.cat","Normalitat",0,NA,NA,NA,NA,2020-09-26 07:00:00,"15/09/2020 10:19",8006,"Obert",0,0,0,0,6,0,0,0
8073338,"Escola Bressol Municipal Camp de l'Arpa",1,"Públic",4,"Corp. Locals","c. Sant Antoni Maria Claret. 358 bis",8041,NA,NA,108,"Consorci d'Educació de Barcelona",13,"Barcelonès",8019,"Barcelona",9,"DM IX - Sant Andreu",1,"Barcelona",NA,431596.013,4585307.225,2.181480359,41.416408104,"EINF1C","a8073338@xtec.cat","Normalitat",0,NA,NA,NA,NA,2020-09-26 07:00:00,"21/09/2020 11:05",8019,"Obert",0,0,0,0,6,0,0,0
8073341,"AESFORM",2,"Privat",26,"Soc. Mercantils","c. del Sol. 167",8201,NA,NA,408,"Vallès Occidental",40,"Vallès Occidental",8187,"Sabadell",0,NA,3,"Sabadell","Vallès Occidental - Sabadell",425825.021,4599141.782,2.110730821,41.540495746,"PFI Adults","a8073341@xtec.cat","Normalitat",0,NA,NA,NA,NA,2020-09-26 07:00:00,"09/09/2020 18:39",8187,"Obert",0,0,0,0,0,0,0,0
8073363,"Triangle",2,"Privat",26,"Soc. Mercantils","c. Sant Josep Oriol. 21",8302,"937 903 345",NA,508,"Maresme - Vallès Oriental",21,"Maresme",8121,"Mataró",0,NA,1,"Mataró","Mataró",453481.741,4598495.699,2.442332188,41.536762532,"Adults","a8073363@xtec.cat","Normalitat",0,NA,NA,NA,NA,2020-09-26 07:00:00,"09/09/2020 18:39",8121,"Obert",0,0,0,0,0,0,0,0
8073375,"Escola Bressol La casa dels infants de Ca n'Aimeric",1,"Públic",4,"Corp. Locals","Cami Fondo de Ca n'Aimeric. 6",8860,NA,NA,308,"Baix Llobregat",11,"Baix Llobregat",8056,"Castelldefels",0,NA,1,"Castelldefels",NA,413292.755,4569308.629,1.964779701,41.270554753,"EINF1C","a8073375@xtec.cat","Normalitat",0,NA,NA,NA,NA,2020-09-26 07:00:00,"09/09/2020 18:39",8056,"Obert",0,0,0,0,0,0,0,0
8073387,"LLI privada Picarol",2,"Privat",26,"Soc. Mercantils","c. Bonaventura Aribau. 17-19 baixos",8830,"936 527 100",NA,308,"Baix Llobregat",11,"Baix Llobregat",8200,"Sant Boi de Llobregat",0,NA,1,"Sant Boi de Llobregat","Baix Llobregat Delta",420016.325,4576952.02,2.044038029,41.34008878,"EINF1C","a8073387@xtec.cat","Normalitat",0,NA,NA,NA,NA,2020-09-26 07:00:00,"09/09/2020 18:39",8200,"Obert",0,0,0,0,0,0,0,0
8073508,"Fundació UAB",2,"Privat",22,"Fundacions","Edifici Blanc del Campus de la UAB",8193,"935 158 095",NA,408,"Vallès Occidental",40,"Vallès Occidental",8266,"Cerdanyola del Vallès",0,NA,3,"Bellaterra",NA,424762.759,4594563.36,2.098569506,41.499161898,"CFPS","a8073508@xtec.cat","Normalitat",0,NA,NA,NA,NA,2020-09-26 07:00:00,"09/09/2020 18:39",8266,"Obert",0,0,0,0,0,0,0,0
8073511,"Llar d'infants Petit Món",2,"Privat",41,"Persones Físiq.","c. Cartellà. 50-56",8031,NA,NA,108,"Consorci d'Educació de Barcelona",13,"Barcelonès",8019,"Barcelona",8,"DM VIII - Nou Barris",1,"Barcelona",NA,430765.764,4586619.082,2.171396428,41.428152419,"EINF1C","a8073511@xtec.cat","Normalitat",0,NA,NA,NA,NA,2020-09-26 07:00:00,"15/09/2020 9:48",8019,"Obert",0,0,0,0,4,0,0,0
8073533,"LLI privada Els Petitons",2,"Privat",26,"Soc. Mercantils","c. Llibertat. 30. baixos",8860,"936 652 434",NA,308,"Baix Llobregat",11,"Baix Llobregat",8056,"Castelldefels",0,NA,1,"Castelldefels",NA,414219.369,4570111.968,1.975727981,41.277888858,"EINF1C","a8073533@xtec.cat","Normalitat",0,NA,NA,NA,NA,2020-09-26 07:00:00,"09/09/2020 18:39",8056,"Obert",0,0,0,0,0,0,0,0
8073545,"FEDA Formación Empresarial Dual Alemana-Barcelona",2,"Privat",31,"Associacions","c. Provença. 535. dreta baixos",8025,NA,NA,108,"Consorci d'Educació de Barcelona",13,"Barcelonès",8019,"Barcelona",2,"DM II - Eixample",1,"Barcelona",NA,431417.544,4584409.082,2.179446823,41.408303618,"CFPM","a8073545@xtec.cat","Normalitat",0,NA,NA,NA,NA,2020-09-26 07:00:00,"09/09/2020 18:39",8019,"Obert",0,0,0,0,0,0,0,0
8073569,"CEV. Centre de Comunicació. Imatge i So",2,"Privat",26,"Soc. Mercantils","c. Alpens. 19",8014,"931 762 343",NA,108,"Consorci d'Educació de Barcelona",13,"Barcelonès",8019,"Barcelona",3,"DM III - Sants - Montjuïc",1,"Barcelona",NA,428108.022,4580437.314,2.140325709,41.372242268,"CFPS","a8073569@xtec.cat","Normalitat",0,NA,NA,NA,NA,2020-09-26 07:00:00,"22/09/2020 11:30",8019,"Obert",0,0,0,0,12,0,0,0
8073570,"Llar d'infants Els Gotims",1,"Públic",4,"Corp. Locals","c. Esport. 14",8732,"610 217 116",NA,208,"Barcelona Comarques",3,"Alt Penedès",8065,"Castellví de la Marca",0,NA,10,"La Múnia",NA,384142.189,4575932.661,1.615567521,41.326550115,"EINF1C","a8073570@xtec.cat","Normalitat",0,NA,NA,NA,NA,2020-09-26 07:00:00,"09/09/2020 18:39",8065,"Obert",0,0,0,0,0,0,0,0
8073582,"Llar d'infants de les Masies de Roda",1,"Públic",4,"Corp. Locals","ctra. de Manlleu. s/n",8519,NA,NA,1060,"Catalunya Central",24,"Osona",8116,"Les Masies de Roda",0,NA,4,"L'Esquerda",NA,442924.4,4648473.2,2.310979,41.986196,"EINF1C","a8073582@xtec.cat","Normalitat",0,NA,NA,NA,NA,2020-09-26 07:00:00,"14/09/2020 15:28",8116,"Obert",0,0,0,0,0,0,0,0
8073594,"EB privada El Núvol",2,"Privat",26,"Soc. Mercantils","c. Melzo. 6-8-10",8720,"935 165 053",NA,208,"Barcelona Comarques",3,"Alt Penedès",8305,"Vilafranca del Penedès",0,NA,5,"Vilafranca del Penedès",NA,391438.426,4577215.996,1.702501758,41.339122631,"EINF1C","a8073594@xtec.cat","Normalitat",0,NA,NA,NA,NA,2020-09-26 07:00:00,"09/09/2020 18:39",8305,"Obert",0,0,0,0,0,0,0,0
8073600,"Esc. de Música Virtèlia",2,"Privat",29,"Alt. Titularit.","c. Vallmajor. 11",8021,NA,NA,108,"Consorci d'Educació de Barcelona",13,"Barcelonès",8019,"Barcelona",5,"DM V - Sarrià - Sant Gervasi",1,"Barcelona",NA,427996.38,4583241.699,2.138657578,41.397490308,"MUSE","a8073600@xtec.cat","Normalitat",0,NA,NA,NA,NA,2020-09-26 07:00:00,"21/09/2020 16:03",8019,"Obert",0,0,0,0,14,0,0,0
8073612,"EB privada Els Belluguets",2,"Privat",27,"Soc. Civils","ctra. de Barcelona. 82-88",8205,NA,NA,408,"Vallès Occidental",40,"Vallès Occidental",8187,"Sabadell",0,NA,3,"Sabadell","Vallès Occidental - Sabadell",425301.493,4599287.462,2.104436982,41.541759081,"EINF1C","a8073612@xtec.cat","Normalitat",0,NA,NA,NA,NA,2020-09-26 07:00:00,"09/09/2020 18:39",8187,"Obert",0,0,0,0,0,0,0,0
8073624,"Escola Bressol La Rialla",2,"Privat",41,"Persones Físiq.","c. Caselles. 2-A",8530,"938 717 675",NA,508,"Maresme - Vallès Oriental",41,"Vallès Oriental",8088,"La Garriga",0,NA,1,"La Garriga","Vallès Oriental - Granollers",440614.449,4614814.429,2.286469626,41.682887096,"EINF1C","a8073624@xtec.cat","Normalitat",0,NA,NA,NA,NA,2020-09-26 07:00:00,"09/09/2020 18:39",8088,"Obert",0,0,0,0,0,0,0,0
8073636,"Waldorf Steiner",2,"Privat",21,"Cooperatives","c. Natzaret. 66",8032,NA,NA,108,"Consorci d'Educació de Barcelona",13,"Barcelonès",8019,"Barcelona",7,"DM VII - Horta - Guinardó",1,"Barcelona",NA,427768.16,4586514.013,2.135537143,41.426942148,"EINF1C EINF2C","a8073636@xtec.cat","Normalitat",0,NA,NA,NA,NA,2020-09-26 07:00:00,"21/09/2020 15:07",8019,"Obert",0,0,0,0,1,0,0,0
8073651,"Institut Pic del Vent",1,"Públic",1,"Dep. Educació","c. Maria Aurèlia Campmany. 2",8140,"938 627 726",NA,508,"Maresme - Vallès Oriental",41,"Vallès Oriental",8033,"Caldes de Montbui",0,NA,1,"Caldes de Montbui","Vallès Oriental - Granollers",430627.705,4608416.438,2.167230626,41.62445757,"ESO","a8073651@xtec.cat","Normalitat",0,NA,NA,NA,NA,2020-09-26 07:00:00,"14/09/2020 16:38",8033,"Obert",0,0,0,0,10,0,0,0
8073661,"Barcelona Vitae Les Corts",2,"Privat",26,"Soc. Mercantils","c. Pintor Ribalta. 2-8",8028,"934 170 514",NA,108,"Consorci d'Educació de Barcelona",13,"Barcelonès",8019,"Barcelona",4,"DM IV - Les Corts",1,"Barcelona",NA,426003.533,4581178.057,2.11507294,41.378723092,"CFPM CFPS TEGM","a8073661@xtec.cat","Normalitat",0,NA,NA,NA,NA,2020-09-26 07:00:00,"09/09/2020 18:39",8019,"Obert",0,0,0,0,0,0,0,0
8073697,"Escola Bressol El Pla del Penedès",1,"Públic",4,"Corp. Locals","c. del Sol. 12 A",8733,"938 989 101",NA,208,"Barcelona Comarques",3,"Alt Penedès",8164,"El Pla del Penedès",0,NA,5,"El Pla del Penedès",NA,392409.307,4585690.421,1.712598419,41.415568188,"EINF1C","a8073697@xtec.cat","Normalitat",0,NA,NA,NA,NA,2020-09-26 07:00:00,"14/09/2020 20:53",8164,"Obert",0,0,0,0,1,0,0,0
8073703,"Llar d'infants Bressolvent",1,"Públic",4,"Corp. Locals","c. Edison. 8 B (pol. ind. Bufalvent)",8243,NA,NA,1060,"Catalunya Central",7,"Bages",8113,"Manresa",0,NA,6,"Manresa","Bages",403972.342,4618824.749,1.84563055,41.715425145,"EINF1C","a8073703@xtec.cat","Normalitat",0,NA,NA,NA,NA,2020-09-26 07:00:00,"09/09/2020 18:39",8113,"Obert",0,0,0,0,0,0,0,0
8073715,"Escola Bressol Municipal Enxaneta",1,"Públic",4,"Corp. Locals","c. Jaén. 22",8012,NA,NA,108,"Consorci d'Educació de Barcelona",13,"Barcelonès",8019,"Barcelona",6,"DM VI - Gràcia",1,"Barcelona",NA,429344.398,4583811.547,2.154715027,41.40274229,"EINF1C","a8073715@xtec.cat","Normalitat",0,NA,NA,NA,NA,2020-09-26 07:00:00,"09/09/2020 18:39",8019,"Obert",0,0,0,0,0,0,0,0
8073727,"Escola Bressol Municipal Els Patufets de Navas",1,"Públic",4,"Corp. Locals","c. Navas de Tolosa. 312",8027,NA,NA,108,"Consorci d'Educació de Barcelona",13,"Barcelonès",8019,"Barcelona",10,"DM X - Sant Martí",1,"Barcelona",NA,431883.518,4585360.107,2.184914344,41.416908815,"EINF1C","a8073727@xtec.cat","Normalitat",0,NA,NA,NA,NA,2020-09-26 07:00:00,"09/09/2020 18:39",8019,"Obert",0,0,0,0,0,0,0,0
8073739,"El Timbalet",2,"Privat",41,"Persones Físiq.","c. Bailén. 108. baixos i entresòl 2a.",8009,NA,NA,108,"Consorci d'Educació de Barcelona",13,"Barcelonès",8019,"Barcelona",2,"DM II - Eixample",1,"Barcelona",NA,430643.11,4583191.868,2.170321513,41.397274136,"EINF1C","a8073739@xtec.cat","Normalitat",0,NA,NA,NA,NA,2020-09-26 07:00:00,"12/09/2020 19:07",8019,"Obert",0,0,0,0,4,0,0,0
8073740,"Eserp",2,"Privat",26,"Soc. Mercantils","c. Girona. 24",8010,NA,NA,108,"Consorci d'Educació de Barcelona",13,"Barcelonès",8019,"Barcelona",2,"DM II - Eixample",1,"Barcelona",NA,431042.798,4582591.623,2.175170634,41.391902293,"CFPS","a8073740@xtec.cat","Normalitat",0,NA,NA,NA,NA,2020-09-26 07:00:00,"16/09/2020 12:08",8019,"Obert",0,0,0,0,6,0,0,0
8073764,"Escola Bressol La Torreta",1,"Públic",4,"Corp. Locals","c. Canàries/c. Navarra",8430,"938 704 025",NA,508,"Maresme - Vallès Oriental",41,"Vallès Oriental",8181,"La Roca del Vallès",0,NA,1,"La Roca del Vallès","Vallès Oriental - Granollers",441564.554,4605788.389,2.298766457,41.601663882,"EINF1C","a8073764@xtec.cat","Normalitat",0,NA,NA,NA,NA,2020-09-26 07:00:00,"09/09/2020 18:39",8181,"Obert",0,0,0,0,0,0,0,0
